,Ni
22582,"[21859, 21860, 21861, 22099, 22100, 22102, 22103, 22341, 22342, 22343, 22344, 22345, 22582, 22583, 22584, 22585, 22816, 22817, 22820, 22821, 22822, 23275, 23276, 23277]"
40557,"[39697, 39698, 39980, 39981, 40266, 40269, 40271, 40845, 40848, 40851, 41138, 41139]"
26531,"[25937, 26132, 26134, 26135, 26329, 26330, 26331, 26332, 26334, 26528, 26529, 26530, 26532, 26533, 26534, 26728, 26730, 26933, 26935, 26936, 27141, 27142]"
61305,"[61187, 61225, 61229, 61263, 61264, 61268, 61269, 61303, 61304, 61305, 61306, 61307, 61308, 61341, 61342, 61343, 61344, 61345, 61346, 61380, 61381, 61382]"
39414,"[38578, 38579, 38580, 38847, 38848, 39128, 39129, 39130, 39131, 39132, 39411, 39412, 39413, 39414, 39415, 39416, 39697, 39698, 39700, 39980, 39981, 39984, 40269]"
23317,"[22623, 22860, 22861, 23091, 23092, 23093, 23318, 23320, 23538, 23540, 23542, 23754, 23756, 23757, 23965]"
43188,"[42598, 42599, 42600, 42601, 42892, 42894, 42895, 42896, 42898, 43185, 43186, 43187, 43188, 43189, 43190, 43191, 43473, 43474, 43476, 43477, 43478, 43761, 43762, 43763, 44053]"
15882,"[15217, 15218, 15219, 15438, 15439, 15440, 15441, 15442, 15658, 15659, 15660, 15661, 15663, 15664, 15879, 15880, 15881, 15882, 15883, 15885, 16100, 16101, 16102, 16103, 16104, 16105, 16106, 16325, 16327, 16328, 16329, 16554, 16555, 16556]"
41271,"[40686, 40687, 40688, 40689, 40690, 40976, 40977, 40978, 40979, 40980, 40982, 41269, 41270, 41271, 41272, 41273, 41560, 41562, 41563, 41564, 41855, 42146, 42148]"
13543,"[12857, 12858, 13084, 13312, 13313, 13315, 13316, 13542, 13544, 13545, 13546, 13768, 13771, 13773, 13998, 14000, 14228]"
41027,"[40154, 40156, 40443, 40444, 40445, 40446, 40733, 40734, 40736, 41026, 41027, 41028, 41029, 41030, 41319, 41321, 41322, 41611, 41612, 41904]"
61304,"[61186, 61187, 61225, 61263, 61264, 61268, 61303, 61304, 61305, 61306, 61307, 61341, 61342, 61343, 61344, 61345, 61380, 61381, 61382]"
20406,"[19914, 19915, 19916, 19918, 20158, 20160, 20161, 20162, 20163, 20164, 20403, 20404, 20405, 20406, 20407, 20409, 20655]"
17232,"[16542, 16769, 16770, 16771, 16772, 16773, 16999, 17001, 17002, 17003, 17004, 17229, 17230, 17232, 17233, 17234, 17235, 17461, 17462, 17463, 17464, 17465, 17466, 17467, 17696, 17697, 17698, 17699, 17700, 17936, 17937]"
5083,"[4866, 4974, 4975, 4976, 4977, 5080, 5082, 5083, 5084, 5085, 5186, 5187, 5189, 5190, 5191, 5294, 5295, 5297, 5399, 5400]"
20400,"[19663, 19664, 19665, 19908, 19909, 19910, 19911, 19912, 20152, 20154, 20155, 20156, 20157, 20158, 20399, 20400, 20401, 20402, 20403, 20644, 20645, 20646, 20647, 20648, 20889, 20890, 20891, 20892, 20893, 21133, 21135]"
3640,"[3269, 3393, 3394, 3512, 3515, 3518, 3638, 3640, 3641, 3642, 3643, 3763, 3764, 3765, 3766, 3886, 3887, 3888, 3889, 4008, 4010]"
36534,"[35721, 35722, 35723, 35992, 35994, 35995, 35996, 36266, 36267, 36531, 36533, 36534, 36535, 36536, 36537, 36801, 36802, 36803, 36804, 36805, 36806, 36807, 37069, 37071, 37072, 37073, 37336, 37337, 37338]"
5939,"[5640, 5641, 5739, 5740, 5742, 5837, 5838, 5839, 5841, 5842, 5936, 5937, 5939, 6035, 6039, 6040, 6041, 6134, 6135, 6136, 6137, 6138]"
18686,"[17958, 17959, 18197, 18198, 18199, 18200, 18438, 18439, 18440, 18441, 18442, 18443, 18683, 18684, 18685, 18686, 18687, 18688, 18689, 18927, 18928, 18929, 18930, 18931, 18932, 18933, 19173, 19175, 19176, 19177, 19420, 19422]"
5842,"[5542, 5641, 5740, 5742, 5839, 5841, 5842, 5845, 5939, 6039, 6040, 6041, 6042, 6137, 6138]"
19782,"[19044, 19287, 19290, 19291, 19532, 19533, 19534, 19536, 19537, 19538, 19779, 19780, 19781, 19782, 19783, 19785, 20025, 20026, 20028, 20030, 20271, 20273, 20274, 20518, 20519]"
14094,"[13409, 13410, 13411, 13636, 13637, 13638, 13639, 13640, 13865, 13866, 13867, 13868, 13869, 14091, 14092, 14093, 14094, 14095, 14097, 14320, 14321, 14322, 14323, 14324, 14550, 14552, 14553, 14554, 14777, 14778, 14779]"
13544,"[12857, 12858, 12859, 13084, 13086, 13312, 13313, 13315, 13316, 13317, 13542, 13544, 13545, 13546, 13547, 13771, 13773, 13775, 13998, 14000, 14002, 14228, 14229]"
20029,"[19290, 19291, 19534, 19536, 19537, 19538, 19780, 19781, 19782, 19783, 19785, 20026, 20028, 20030, 20032, 20271, 20273, 20274, 20276, 20277, 20518, 20519, 20520]"
8316,"[8039, 8040, 8041, 8174, 8175, 8176, 8177, 8178, 8313, 8314, 8315, 8316, 8317, 8318, 8319, 8457, 8458, 8460, 8461, 8462, 8463, 8608, 8609, 8610, 8611, 8612, 8762, 8763, 8764]"
58609,"[58280, 58281, 58282, 58388, 58389, 58391, 58392, 58496, 58497, 58501, 58502, 58606, 58607, 58608, 58610, 58717, 58718, 58719, 58720, 58721, 58722, 58828, 58829, 58831, 58832, 58940, 58941, 58942]"
4952,"[4607, 4608, 4609, 4725, 4729, 4842, 4843, 4844, 4845, 4846, 4950, 4951, 4953, 4954, 4955, 5056, 5058, 5060, 5061, 5062, 5165, 5166, 5167, 5270, 5272]"
5537,"[5225, 5226, 5329, 5330, 5331, 5332, 5333, 5432, 5433, 5434, 5435, 5436, 5438, 5534, 5535, 5537, 5538, 5539, 5634, 5635, 5636, 5637, 5638, 5639, 5640, 5735, 5737, 5738, 5739, 5835, 5836, 5837]"
9287,"[9286, 9289, 9290, 9438, 9440, 9442, 9443, 9591, 9594, 9595, 9745, 9747]"
40593,"[39732, 40015, 40017, 40018, 40301, 40302, 40303, 40304, 40306, 40307, 40590, 40592, 40595, 40596, 40882, 40883, 40884, 40885, 40886, 40887, 41178]"
15157,"[14476, 14478, 14704, 14708, 14929, 14930, 14933, 14934, 14935, 15154, 15155, 15156, 15157, 15379, 15380, 15600, 15601, 15602, 15822, 15823]"
10014,"[9542, 9543, 9694, 9695, 9697, 9698, 9851, 9852, 9853, 9854, 10011, 10013, 10014, 10015, 10016, 10017, 10171, 10172, 10173, 10174, 10175, 10176, 10335, 10336, 10337, 10338, 10339, 10504]"
55801,"[55245, 55246, 55437, 55438, 55439, 55440, 55441, 55625, 55626, 55802, 55803, 55804, 55978, 55980, 56152]"
61343,"[61264, 61268, 61303, 61304, 61305, 61306, 61307, 61308, 61341, 61342, 61343, 61344, 61345, 61346, 61380, 61381, 61382, 61423]"
13394,"[12932, 12933, 12934, 13165, 13166, 13167, 13393, 13394, 13395, 13396, 13397, 13622, 13623, 13624, 13625, 13850, 13852, 14077, 14078, 14079]"
25719,"[25122, 25123, 25124, 25320, 25321, 25322, 25323, 25324, 25519, 25520, 25521, 25522, 25523, 25524, 25719, 25720, 25914, 25916, 25917, 25918, 25919, 25920, 26114, 26115, 26116, 26117, 26312, 26313, 26314]"
32686,"[31925, 32173, 32174, 32175, 32176, 32177, 32427, 32428, 32429, 32430, 32431, 32432, 32683, 32684, 32685, 32687, 32688, 32689, 32949, 32950, 32951, 32952, 32953, 33219, 33220, 33221, 33222, 33489]"
16102,"[15438, 15439, 15440, 15658, 15659, 15660, 15661, 15878, 15879, 15880, 15881, 15882, 15883, 16100, 16101, 16102, 16103, 16104, 16105, 16324, 16325, 16327, 16328, 16329, 16552, 16553, 16554, 16555, 16556, 16782, 16783, 16784]"
14213,"[13528, 13530, 13755, 13756, 13757, 13758, 13759, 13982, 13984, 13985, 14210, 14211, 14212, 14213, 14215, 14216, 14439, 14440, 14443, 14444, 14669, 14670, 14672, 14898]"
16103,"[15439, 15440, 15441, 15659, 15660, 15661, 15663, 15879, 15880, 15881, 15882, 15883, 15885, 16100, 16101, 16102, 16103, 16104, 16105, 16106, 16324, 16325, 16327, 16328, 16329, 16330, 16553, 16554, 16555, 16556, 16557, 16783, 16784, 16785]"
15904,"[15460, 15462, 15680, 15683, 15684, 15686, 15901, 15902, 15904, 15906, 16123, 16124, 16125, 16126, 16127, 16347, 16349, 16350, 16351, 16576, 16577, 16578]"
58070,"[57850, 57851, 57958, 57959, 57961, 57962, 57963, 58067, 58068, 58069, 58070, 58071, 58072, 58178, 58180, 58181, 58286, 58287, 58394, 58395]"
18212,"[17497, 17498, 17499, 17730, 17731, 17733, 17734, 17968, 17969, 17970, 17972, 17973, 17974, 18209, 18212, 18213, 18214, 18215, 18453, 18454, 18455, 18456, 18457, 18698, 18699, 18701, 18943]"
2911,"[2785, 2787, 2788, 2909, 2910, 2911, 2912, 2913, 3035, 3037, 3038, 3039, 3159, 3160, 3162, 3163, 3283, 3284, 3285]"
13771,"[13084, 13312, 13313, 13315, 13542, 13544, 13545, 13546, 13768, 13771, 13773, 13996, 13998, 14000, 14002, 14228, 14229, 14456]"
19991,"[19253, 19497, 19498, 19499, 19500, 19742, 19744, 19746, 19747, 19989, 19990, 19991, 19992, 20233, 20234, 20235, 20237, 20479, 20480, 20482, 20727]"
17985,"[17510, 17744, 17745, 17746, 17749, 17982, 17983, 17984, 17985, 18223, 18225, 18467, 18712]"
38300,"[37517, 37518, 37519, 37777, 37778, 37779, 37780, 37781, 38038, 38039, 38040, 38041, 38042, 38043, 38299, 38300, 38301, 38302, 38565, 38567, 38568, 38569, 38834, 38836, 38837, 38838, 39117, 39118, 39119]"
23299,"[22606, 22842, 22843, 22844, 23070, 23072, 23074, 23075, 23076, 23298, 23299, 23300, 23301, 23518, 23520, 23521, 23522, 23523, 23524, 23737, 23740, 23946]"
14186,"[13501, 13502, 13503, 13730, 13956, 13957, 13958, 13959, 14183, 14184, 14185, 14412, 14413, 14643, 14644, 14645, 14869, 14870, 14871]"
15577,"[14906, 14907, 15130, 15131, 15133, 15134, 15353, 15356, 15358, 15574, 15575, 15577, 15578, 15579, 15580, 15797, 15798, 15799, 15800, 16017, 16018, 16020, 16021, 16239, 16240, 16241]"
14414,"[13730, 13956, 13957, 13958, 13959, 14183, 14184, 14185, 14412, 14413, 14643, 14644, 14645, 14869, 14870, 14871, 15094]"
18224,"[17509, 17510, 17742, 17744, 17745, 17746, 17980, 17981, 17982, 17983, 17984, 17985, 18223, 18225, 18463, 18464, 18465, 18467, 18709, 18711, 18712, 18954, 18955, 18956]"
47853,"[46967, 46969, 47263, 47264, 47265, 47555, 47556, 47560, 47852, 47854, 47855, 48140, 48141, 48143, 48425]"
45756,"[44884, 44885, 45173, 45174, 45175, 45463, 45464, 45465, 45756, 45757, 45758, 46048, 46050, 46051, 46052, 46053, 46345, 46346, 46347, 46348, 46641, 46642, 46643]"
37519,"[36987, 36988, 36989, 36990, 37251, 37252, 37254, 37255, 37256, 37257, 37516, 37517, 37518, 37519, 37520, 37521, 37777, 37778, 37779, 37780, 37781, 37782, 37783, 38039, 38040, 38041, 38042, 38043, 38300, 38301, 38302]"
26405,"[25811, 26011, 26204, 26206, 26208, 26209, 26405, 26406, 26407, 26408, 26604, 26605, 26607, 26801, 26802, 26803, 26804, 27007, 27008, 27009]"
22583,"[21860, 21861, 21862, 22100, 22102, 22103, 22341, 22342, 22343, 22344, 22345, 22346, 22582, 22583, 22584, 22585, 22586, 22817, 22820, 22821, 22822, 22823, 23276, 23277]"
38569,"[37781, 37782, 37783, 38041, 38042, 38043, 38044, 38045, 38300, 38301, 38302, 38304, 38305, 38306, 38567, 38568, 38569, 38570, 38571, 38572, 38836, 38837, 38838, 38839, 38841, 38842, 39119, 39120, 39121, 39123, 39403, 39404, 39405]"
36735,"[35926, 36193, 36194, 36195, 36197, 36464, 36465, 36466, 36468, 36732, 36738, 37000, 37002, 37004, 37270]"
42895,"[42010, 42598, 42599, 42600, 42601, 42602, 42892, 42894, 42895, 42896, 42898, 43185, 43186, 43187, 43188, 43189, 43190, 43191, 43473, 43474, 43476, 43477, 43762, 43763]"
58279,"[57954, 57955, 57956, 58062, 58064, 58065, 58170, 58171, 58173, 58174, 58276, 58277, 58278, 58279, 58280, 58281, 58282, 58386, 58388, 58389, 58391, 58495, 58496, 58497, 58606, 58607, 58608]"
58499,"[58173, 58174, 58279, 58280, 58281, 58282, 58388, 58389, 58391, 58392, 58496, 58497, 58501, 58502, 58606, 58607, 58608, 58610, 58717, 58718, 58719, 58720, 58721, 58829, 58831]"
15883,"[15218, 15219, 15220, 15439, 15440, 15441, 15442, 15443, 15659, 15660, 15661, 15663, 15664, 15665, 15880, 15881, 15882, 15883, 15885, 16101, 16102, 16103, 16104, 16105, 16106, 16107, 16327, 16328, 16329, 16330, 16555, 16556, 16557]"
18931,"[18199, 18200, 18440, 18441, 18442, 18443, 18684, 18685, 18686, 18687, 18688, 18689, 18690, 18928, 18929, 18930, 18931, 18932, 18933, 18934, 19173, 19175, 19176, 19177, 19178, 19420, 19422, 19423]"
17973,"[17267, 17268, 17498, 17499, 17500, 17501, 17731, 17733, 17734, 17736, 17737, 17970, 17972, 17973, 17974, 17975, 17976, 18212, 18213, 18214, 18215, 18216, 18454, 18455, 18456, 18457, 18701]"
58277,"[57952, 57954, 58060, 58061, 58062, 58064, 58167, 58168, 58170, 58171, 58173, 58274, 58276, 58277, 58278, 58279, 58280, 58383, 58384, 58386, 58388, 58389, 58493, 58494, 58495, 58496, 58497, 58606]"
5082,"[4749, 4866, 4972, 4974, 4975, 4976, 4977, 5080, 5082, 5083, 5084, 5085, 5185, 5186, 5187, 5189, 5190, 5191, 5292, 5294, 5295, 5399, 5400]"
20403,"[19667, 19911, 19912, 19913, 19914, 19915, 20155, 20156, 20157, 20158, 20160, 20161, 20400, 20401, 20402, 20403, 20404, 20405, 20406, 20646, 20647, 20648, 20892, 20893, 21136, 21137]"
43192,"[42307, 42309, 42601, 42602, 42604, 42896, 42898, 42900, 42901, 42902, 43189, 43190, 43191, 43192, 43476, 43477, 43478, 43479, 43766, 43769, 44055, 44056, 44057]"
10895,"[10383, 10551, 10552, 10719, 10720, 10721, 10893, 10894, 10895, 10896, 11080, 11081, 11082, 11083, 11281, 11282, 11283, 11486]"
39413,"[38577, 38578, 38579, 38846, 38847, 38848, 39127, 39128, 39129, 39130, 39131, 39132, 39410, 39411, 39412, 39413, 39414, 39415, 39416, 39694, 39697, 39698, 39700, 39980, 39981, 40269]"
43475,"[42598, 42599, 42600, 42894, 42895, 42896, 43185, 43186, 43187, 43188, 43189, 43190, 43191, 43473, 43474, 43476, 43477, 43478, 43760, 43761, 43762, 43763, 43766, 44050, 44053, 44054, 44340]"
39207,"[38388, 38389, 38390, 38653, 38654, 38655, 38656, 38922, 38925, 38928, 39204, 39205, 39206, 39207, 39208, 39209, 39487, 39488, 39489, 39491, 39493, 39772, 39774, 39775, 39776, 40057, 40059]"
33806,"[32996, 33264, 33265, 33266, 33533, 33534, 33535, 33803, 33804, 33805, 33806, 33807, 33808, 33809, 34074, 34075, 34076, 34077, 34078, 34079, 34080, 34347, 34348, 34349, 34350, 34351, 34621, 34622, 34623]"
8936,"[8477, 8478, 8626, 8628, 8778, 8779, 8780, 8781, 8782, 8933, 8934, 8935, 8936, 8937, 8939, 9088, 9089, 9090, 9091, 9243, 9244, 9247]"
37520,"[36723, 36987, 36988, 36989, 36990, 36991, 37252, 37254, 37255, 37256, 37257, 37258, 37517, 37518, 37519, 37520, 37521, 37523, 37778, 37779, 37780, 37781, 37782, 37783, 37784, 38040, 38041, 38042, 38043, 38044, 38301, 38302]"
11933,"[11315, 11317, 11518, 11520, 11723, 11726, 11727, 11728, 11729, 11931, 11933, 11935, 12141, 12142, 12144, 12145, 12146, 12147, 12360, 12362, 12363, 12364, 12585, 12586]"
9399,"[8936, 8937, 9090, 9091, 9243, 9244, 9247, 9249, 9396, 9400, 9401, 9550, 9551, 9552, 9553, 9554, 9704, 9705, 9707, 9862, 9863, 9864]"
39697,"[38847, 38848, 39128, 39129, 39130, 39131, 39132, 39410, 39411, 39412, 39413, 39414, 39415, 39416, 39694, 39697, 39698, 39700, 39980, 39981, 39984, 40266, 40269]"
13865,"[13178, 13179, 13180, 13407, 13408, 13409, 13410, 13411, 13634, 13635, 13636, 13637, 13638, 13639, 13640, 13862, 13865, 13866, 13867, 13868, 14090, 14091, 14092, 14093, 14094, 14095, 14320, 14321, 14322, 14323, 14324, 14550, 14552]"
9247,"[8782, 8936, 8937, 8939, 9090, 9091, 9244, 9247, 9249, 9400, 9401, 9551, 9552, 9553, 9554, 9705, 9707]"
18422,"[17699, 17700, 17701, 17937, 17939, 17940, 17941, 18177, 18179, 18180, 18181, 18183, 18419, 18420, 18421, 18422, 18423, 18424, 18425, 18664, 18665, 18666, 18667, 18668, 18669, 18670, 18909, 18910, 18911, 18912, 19155]"
41254,"[40381, 40382, 40669, 40671, 40959, 40960, 40962, 40964, 41252, 41255, 41256, 41257, 41543, 41544, 41545, 41547, 41549, 41836, 41837, 41838, 41839, 41840, 42129, 42130, 42131]"
15546,"[14876, 15100, 15102, 15103, 15322, 15324, 15325, 15326, 15543, 15544, 15545, 15546, 15548, 15765, 15766, 15768, 15769, 15770, 15987, 15988, 15990, 16208, 16209, 16210]"
18466,"[17744, 17745, 17981, 17982, 17983, 17984, 17985, 18223, 18225, 18463, 18464, 18465, 18467, 18709, 18711, 18712, 18953, 18954, 18955, 18956, 18957, 19199, 19200]"
6041,"[5841, 5842, 5845, 5939, 6039, 6040, 6041, 6042, 6136, 6137, 6138]"
17698,"[17001, 17002, 17230, 17232, 17233, 17234, 17461, 17462, 17463, 17464, 17465, 17466, 17467, 17695, 17696, 17697, 17698, 17699, 17700, 17701, 17934, 17935, 17936, 17937, 17939, 17940, 18176, 18177, 18179, 18180, 18419, 18420, 18421]"
61342,"[61225, 61263, 61264, 61303, 61304, 61305, 61306, 61307, 61341, 61342, 61343, 61344, 61345, 61380, 61381, 61382]"
16484,"[15818, 16037, 16038, 16039, 16040, 16041, 16257, 16259, 16260, 16261, 16263, 16481, 16482, 16483, 16484, 16487, 16711, 16712, 16713, 16714, 16941, 17170, 17171]"
9291,"[8982, 9137, 9138, 9289, 9290, 9291, 9442, 9443, 9444, 9595, 9596, 9597, 9749]"
14759,"[14074, 14075, 14076, 14304, 14305, 14306, 14530, 14531, 14532, 14533, 14534, 14535, 14536, 14756, 14757, 14758, 14759, 14760, 14761, 14762, 14981, 14982, 14983, 14985, 14986, 14987, 15205, 15206, 15208, 15209, 15428]"
38313,"[37790, 37792, 38052, 38054, 38055, 38056, 38311, 38312, 38314, 38315, 38576, 38577, 38578, 38579, 38580, 38581, 38847, 38848, 39130, 39131, 39132]"
7575,"[7241, 7243, 7348, 7349, 7350, 7351, 7352, 7458, 7460, 7462, 7463, 7464, 7572, 7573, 7574, 7575, 7576, 7577, 7578, 7691, 7693, 7816]"
41026,"[40154, 40443, 40444, 40445, 40731, 40733, 40734, 40736, 41026, 41027, 41028, 41029, 41319, 41321, 41611, 41612]"
8105,"[7718, 7720, 7842, 7844, 7845, 7974, 8103, 8106, 8238, 8239, 8240, 8241, 8381, 8382]"
47862,"[46977, 46978, 47271, 47272, 47273, 47274, 47564, 47565, 47566, 47568, 47569, 47861, 47862, 47865, 48146, 48147, 48148, 48149, 48152, 48431, 48432, 48433, 48434, 48714, 48715, 48716]"
43760,"[42891, 42892, 43183, 43184, 43185, 43186, 43187, 43469, 43470, 43471, 43473, 43474, 43757, 43758, 43759, 43760, 43761, 43762, 43763, 44047, 44048, 44049, 44050, 44339, 44340, 44628]"
8104,"[7718, 7842, 7844, 7845, 7974, 8103, 8106, 8238, 8239, 8240, 8241, 8381, 8382]"
15682,"[15015, 15016, 15237, 15238, 15458, 15459, 15460, 15462, 15680, 15683, 15684, 15900, 15901, 15902, 15904, 15906, 16123, 16124, 16125, 16126, 16347, 16349]"
13559,"[13097, 13098, 13099, 13327, 13329, 13330, 13331, 13557, 13558, 13559, 13560, 13784, 13785, 13787, 13788, 14013, 14014, 14016, 14017, 14242, 14244]"
21849,"[21124, 21125, 21126, 21365, 21366, 21367, 21368, 21369, 21606, 21607, 21608, 21609, 21610, 21848, 21849, 21850, 21851, 21852, 22088, 22089, 22090, 22091, 22092, 22093, 22330, 22331, 22332, 22333, 22570, 22571, 22572]"
43284,"[42400, 42401, 42695, 42696, 42988, 42992, 43281, 43284, 43285, 43286, 43568, 43571, 43572, 43573, 44148]"
7578,"[7245, 7246, 7351, 7352, 7354, 7355, 7462, 7463, 7464, 7575, 7576, 7577, 7578, 7581, 7691, 7693, 7695]"
17792,"[17096, 17556, 17557, 17559, 17561, 17790, 17791, 17794, 17795, 18030, 18031, 18032, 18033, 18271, 18273, 18274, 18513, 18514, 18515]"
35720,"[34900, 34901, 35172, 35173, 35174, 35175, 35176, 35445, 35446, 35447, 35448, 35449, 35450, 35718, 35720, 35721, 35722, 35723, 35990, 35991, 35992, 35994, 35995, 36531, 36533]"
5540,"[5230, 5332, 5333, 5334, 5335, 5336, 5435, 5436, 5438, 5439, 5537, 5538, 5539, 5541, 5542, 5637, 5638, 5639, 5640, 5641, 5738, 5739, 5740, 5742, 5838, 5839]"
40620,"[39759, 39760, 39761, 40042, 40043, 40044, 40045, 40046, 40330, 40331, 40332, 40333, 40334, 40619, 40620, 40911, 40912, 41202, 41203, 41204, 41494, 41496]"
41269,"[40397, 40684, 40686, 40687, 40688, 40974, 40975, 40976, 40977, 40978, 40979, 40980, 41266, 41267, 41269, 41270, 41271, 41272, 41558, 41559, 41560, 41562, 41563, 41564, 41855, 42146]"
9983,"[9511, 9513, 9663, 9664, 9665, 9667, 9820, 9821, 9822, 9823, 9824, 9825, 9980, 9981, 9982, 9984, 10140, 10141, 10142, 10146, 10307, 10473, 10475]"
16565,"[15891, 16111, 16114, 16115, 16334, 16335, 16336, 16337, 16338, 16339, 16340, 16562, 16563, 16564, 16565, 16566, 16567, 16568, 16791, 16792, 16793, 16794, 16795, 16796, 16797, 17022, 17023, 17024, 17026, 17254, 17255, 17256]"
36902,"[36094, 36095, 36096, 36363, 36364, 36637, 36638, 36904, 37169, 37170, 37171, 37695]"
11589,"[11177, 11380, 11381, 11382, 11383, 11384, 11385, 11386, 11586, 11587, 11588, 11589, 11590, 11591, 11794, 11795, 11796, 11797]"
20402,"[19665, 19667, 19910, 19911, 19912, 19913, 19914, 20154, 20155, 20156, 20157, 20158, 20160, 20399, 20400, 20401, 20402, 20403, 20404, 20405, 20645, 20646, 20647, 20648, 20891, 20892, 20893, 21135, 21136, 21137]"
19176,"[18441, 18442, 18443, 18685, 18686, 18687, 18688, 18689, 18928, 18929, 18930, 18931, 18932, 18933, 18934, 19173, 19175, 19176, 19177, 19178, 19419, 19420, 19422, 19423, 19667, 19914, 19915, 19916]"
40734,"[40154, 40156, 40443, 40444, 40445, 40446, 40731, 40733, 40734, 40736, 41026, 41027, 41028, 41029, 41319, 41611]"
9596,"[9137, 9289, 9290, 9291, 9440, 9442, 9443, 9444, 9594, 9595, 9596, 9597, 9747, 9749, 9906]"
43522,"[42647, 42940, 42941, 42942, 42943, 43232, 43233, 43235, 43236, 43237, 43519, 43520, 43521, 43522, 43524, 43525, 43809, 43812, 43813, 44100, 44101, 44388, 44389]"
7679,"[7562, 7676, 7679, 7680, 7801, 7803, 7804, 7931, 7932, 7935, 8064, 8065, 8066]"
36537,"[35724, 35995, 35996, 35997, 35999, 36266, 36267, 36268, 36534, 36535, 36536, 36537, 36538, 36539, 36540, 36804, 36805, 36806, 36807, 36808, 36809, 37072, 37073, 37074, 37076, 37339, 37340, 37341]"
46320,"[45436, 45437, 45438, 45728, 45729, 45730, 46021, 46022, 46027, 46320, 46322, 46323, 46615, 46618, 46910]"
17465,"[16771, 16772, 16773, 17001, 17002, 17003, 17004, 17230, 17232, 17233, 17234, 17235, 17236, 17462, 17463, 17464, 17465, 17466, 17467, 17468, 17696, 17697, 17698, 17699, 17700, 17701, 17702, 17936, 17937, 17939, 17940, 18179, 18180]"
31928,"[31185, 31186, 31430, 31432, 31433, 31675, 31678, 31679, 31680, 31681, 31925, 31926, 31927, 31929, 31931, 32176, 32177, 32178, 32179, 32182, 32431, 32432, 32689, 32690]"
9545,"[9085, 9086, 9239, 9240, 9390, 9394, 9542, 9543, 9546, 9547, 9548, 9695, 9697, 9698, 9854, 9858, 10015, 10016, 10017]"
12533,"[11880, 11881, 11882, 12091, 12092, 12093, 12094, 12308, 12309, 12310, 12311, 12312, 12313, 12530, 12532, 12533, 12534, 12535, 12536, 12755, 12756, 12758, 12759, 12760, 12761, 12982, 12983, 12984, 12985, 12986]"
24187,"[23558, 23559, 23775, 23776, 23980, 23981, 23982, 23983, 23985, 23986, 24185, 24186, 24188, 24190, 24387, 24388, 24390, 24391, 24393, 24593, 24594, 24595, 24794, 24796]"
