,Ni
36655,"[36113, 36114, 36115, 36116, 36117, 36383, 36384, 36385, 36386, 36388, 36652, 36653, 36654, 36655, 36656, 36657, 36658, 36920, 36921, 36922, 36923, 36925, 37188, 37189, 37452, 37453, 37454]"
8981,"[8523, 8673, 8982, 9137, 9138, 9289, 9290, 9291, 9442, 9443, 9444]"
22846,"[22128, 22129, 22367, 22369, 22370, 22371, 22606, 22607, 22608, 22843, 22844, 22845, 23074, 23075, 23076, 23301, 23524, 23525]"
55912,"[55359, 55553, 55555, 55734, 55736, 55909, 55911, 56256, 56257, 56425]"
11099,"[10914, 11100, 11101, 11102, 11503, 11505, 11709, 11710, 11711]"
45162,[44582]
32890,"[32113, 32114, 32366, 32623, 32627, 32889, 32893]"
36968,[]
4845,"[4489, 4490, 4491, 4607, 4608, 4609, 4610, 4611, 4725, 4729, 4730, 4731, 4842, 4843, 4844, 4845, 4846, 4848, 4950, 4951, 4953, 4954, 4955, 5058, 5060, 5061, 5062, 5165, 5166, 5167]"
36160,"[35346, 35892]"
46961,"[46964, 47253, 47258, 47549, 47550, 47845, 47846]"
44879,"[44882, 45169, 45170]"
44590,"[44882, 45169, 45170]"
33918,"[33108, 33375, 33376, 33379, 33644, 33645, 33646, 33647, 33648, 33649, 33916, 33918, 33919, 34187, 34190, 34191, 34193, 34463, 34735, 34736]"
47860,"[46974, 46975, 47269, 47271, 47272, 47562, 47563, 47564, 47565, 47566, 47568, 47858, 47861, 47862, 48144, 48146, 48147, 48148, 48149, 48430, 48431, 48432, 48433, 48712, 48714]"
48433,"[47566, 47568, 47861, 47862, 48146, 48147, 48148, 48149, 48152, 48430, 48431, 48432, 48433, 48434, 48436, 48712, 48714, 48715, 48716, 48718, 48997, 49279]"
42877,"[41992, 41993, 42284, 42285, 42286, 42287, 42578, 42579, 42581, 42582, 42874, 42877, 43167, 43168, 43455, 43456, 43457, 43744, 43745]"
8264,[]
44301,[45169]
44878,"[45169, 45170]"
44589,[45169]
44013,[]
44012,[]
36264,"[35448, 35449, 35450, 35720, 35721, 35722, 35723, 35724, 35991, 35992, 35994, 35995, 35996, 35997, 36266, 36267, 36531, 36533, 36534, 36535, 36536, 36537, 36802, 36803, 36804, 36805, 36806, 37071, 37072]"
48435,"[47568, 47569, 47862, 47865, 48148, 48149, 48152, 48153, 48154, 48432, 48433, 48434, 48436, 48437, 48714, 48715, 48716, 48718, 48719, 48720, 48997, 49279]"
19009,"[18277, 18278, 18518, 18519, 18520, 18762, 18763, 18764, 19006, 19007, 19008, 19009, 19010, 19011, 19253, 19254, 19256, 19498, 19499, 19500, 19746, 19747]"
7284,"[7176, 7178, 7281, 7282]"
21170,"[20925, 21409]"
57876,"[57548, 57658, 57659, 57765, 57766, 58095, 58201]"
59462,"[59147, 59148, 59251, 59252, 59253, 59254, 59354, 59356, 59357, 59358, 59359, 59360, 59459, 59460, 59461, 59463, 59464, 59465, 59564, 59565, 59566, 59567, 59568, 59570, 59670, 59671, 59674, 59771, 59772, 59773]"
28497,"[28268, 28270, 28727, 28728, 28955]"
28724,"[28268, 28270, 28727, 28955]"
57663,"[57427, 57429, 57549, 57550, 57551]"
32108,"[31361, 31859, 31860]"
10390,"[9906, 10065, 10224]"
35993,"[35174, 35175, 35176, 35446, 35447, 35448, 35449, 35450, 35718, 35720, 35721, 35722, 35723, 35724, 35990, 35991, 35992, 35994, 35995, 35996, 36266, 36531, 36533, 36534, 36535, 36802, 36803, 36804]"
56114,[56289]
46630,[]
34488,"[34218, 34488, 34489, 34490, 34758, 34759, 34760, 34761, 34762, 34763, 34764, 35032, 35033, 35034, 35035, 35036, 35306, 35307, 35308]"
57203,"[56754, 56756, 56912, 56913, 56914, 57060, 57062, 57063, 57200, 57203, 57340, 57341, 57342, 57343, 57476, 57598]"
38044,"[37256, 37257, 37258, 37520, 37521, 37523, 37780, 37781, 37782, 37783, 37784, 37785, 37786, 38041, 38042, 38043, 38044, 38045, 38046, 38047, 38301, 38302, 38304, 38305, 38306, 38307, 38568, 38569, 38570, 38571, 38572, 38839, 38841]"
57984,"[57658, 57765, 57766, 58095, 58201]"
61065,[]
20452,[20701]
41013,[41598]
34794,[]
52304,[52832]
18544,"[17823, 18059, 18060, 18062, 18063, 18299, 18301, 18302, 18303, 18304, 18305, 18545, 18546, 18547, 18786, 18790, 19035]"
28268,"[27595, 28268, 28270]"
33158,"[32366, 32623, 32889]"
45161,"[44293, 44582, 44869, 45158]"
35994,"[35175, 35176, 35177, 35447, 35448, 35449, 35450, 35451, 35720, 35721, 35722, 35723, 35724, 35991, 35992, 35994, 35995, 35996, 35997, 36266, 36267, 36533, 36534, 36535, 36536, 36803, 36804, 36805]"
9363,"[8900, 9054, 9055, 9057, 9058, 9207, 9212, 9213, 9360, 9365, 9366, 9513, 9514, 9518, 9519, 9667, 9670, 9671, 9828]"
61570,[61539]
45740,"[44867, 44868, 44869, 45155, 45156, 45158, 45444, 45445, 45446, 45737, 45738, 46033, 46328]"
3727,"[3354, 3355, 3356, 3477, 3478, 3479, 3601, 3602, 3603, 3604, 3730, 3852, 3853, 3972, 3974, 4093, 4094]"
58387,"[58062, 58064, 58170, 58171, 58173, 58276, 58277, 58278, 58279, 58280, 58281, 58384, 58386, 58388, 58389, 58493, 58494, 58495, 58496, 58497, 58606, 58607, 58608, 58717]"
1714,"[1642, 1643, 1644, 1645, 1712, 1715, 1716, 1784, 1785, 1787, 1788, 1861, 1862, 1863, 1864, 1940]"
8827,"[8381, 8523, 8673, 8982, 9137, 9138, 9290, 9291]"
55737,"[55358, 55359, 55553, 55555, 55734, 55736, 55909, 55911, 56256, 56257]"
6918,"[6628, 6629, 6630, 6723, 6727, 6817, 6818, 6821, 6915, 6919, 7017, 7018]"
55736,"[55156, 55358, 55359, 55550, 55553, 55555, 55734, 55736, 55909, 55911, 56256, 56257]"
52652,"[51841, 51842, 52116, 52117, 52383, 52384, 52385, 52386, 52387, 52388, 52389, 52649, 52650, 52651, 52652, 52653, 52654, 52913, 52914, 52917, 52918, 53177, 53178, 53179, 53180, 53440, 53442]"
37712,"[36920, 36921, 37188, 37448, 37452, 37453, 37454, 37709, 37710, 37714, 37715, 37974, 37975, 37976, 38232, 38233, 38235]"
40227,[39937]
52210,"[51933, 51934, 52478]"
51935,"[51096, 51376, 51654, 51933, 51934, 52478]"
61252,[]
7608,"[7276, 7382, 7383, 7384, 7492, 7493, 7495, 7496, 7605, 7606, 7608, 7610, 7722, 7723, 7725]"
8980,"[8523, 8673, 8982, 9137, 9138, 9289, 9290, 9291, 9442, 9443]"
39122,"[38304, 38305, 38568, 38569, 38570, 38571, 38572, 38837, 38838, 38839, 38841, 38842, 38843, 39119, 39120, 39121, 39123, 39403, 39404, 39405, 39407, 39408, 39689, 39690, 39691, 39973, 39974]"
11502,"[11503, 11505, 11709, 11710, 11711, 11917, 12126, 12127]"
11501,"[11503, 11709, 11710, 12126]"
37973,"[37452, 37453, 37709, 37710, 37714, 37715, 37974, 37975, 37976, 38230, 38232, 38233, 38235, 38236, 38497, 38501]"
36532,"[35720, 35721, 35990, 35991, 35992, 35994, 36259, 36529, 36530, 36531, 36533, 36534, 36535, 36800, 36801, 36802, 36803, 36804, 36805, 37067, 37069, 37071, 37335, 37336]"
33376,"[32573, 32835, 32836, 32838, 33103, 33104, 33108, 33375, 33376, 33379, 33643, 33644, 33645, 33646, 33647, 33648, 33649, 33916, 33918, 33919, 34190]"
42881,"[41996, 42292, 42582]"
33111,"[32319, 32320, 32321, 32575, 32576, 32579, 32841, 32843, 32844, 32845, 33108, 33110, 33111, 33113, 33114, 33379, 33380, 33382, 33383, 33384, 33649, 33651]"
43723,"[42854, 43432]"
55910,"[55358, 55359, 55550, 55553, 55734, 55736, 55909, 55911, 56081, 56256, 56257, 56423, 56424, 56425]"
2479,[2480]
37167,"[36363, 36364, 36898, 36904, 37169, 37170, 37695, 37955]"
36121,"[35305, 35306, 35307, 35577, 35578, 35579, 35580, 35581, 35848, 35849, 35851, 35853, 36120, 36121, 36122, 36123, 36124, 36388, 36390, 36391, 36392, 36393, 36394, 36659, 36660, 36661, 36662, 36927, 36928]"
48995,"[48147, 48148, 48149, 48430, 48431, 48432, 48433, 48434, 48711, 48712, 48714, 48715, 48716, 48997, 49279, 49842]"
61207,[]
1578,"[1643, 1644, 1645, 1649, 1715, 1716, 1787, 1788]"
55913,"[55553, 55555, 55736, 55911, 55916, 56256, 56257]"
46364,"[45772, 46066, 46070, 46362, 46363, 46658, 46659, 46660, 46953, 46954, 46955, 46956, 47249, 47250, 47251]"
2188,"[1940, 2018, 2186]"
32612,"[32352, 33145, 33415, 33416]"
10281,"[10449, 10452, 10621]"
10282,"[10449, 10452, 10621, 10622, 10796]"
46331,"[46033, 46328]"
48073,"[47786, 48070, 48354, 48637, 48641, 48921]"
49200,"[48354, 48637, 48915, 48921, 49197, 49203, 49479, 49480, 49482, 49485]"
36923,"[36115, 36116, 36117, 36384, 36385, 36386, 36388, 36653, 36654, 36655, 36656, 36657, 36658, 36659, 36920, 36921, 36922, 36923, 36925, 37188, 37189, 37452, 37453, 37454, 37714, 37715, 37716]"
14383,[]
14153,[]
7607,"[7380, 7382, 7383, 7384, 7490, 7492, 7493, 7495, 7496, 7604, 7605, 7606, 7608, 7610, 7720, 7722, 7723, 7725]"
45449,"[44580, 44582, 44868, 44869, 45156, 45158, 45446]"
46036,"[45158, 46033]"
45742,"[44869, 45158, 45446, 46033]"
38234,"[37452, 37453, 37714, 37715, 37974, 37975, 37976, 37977, 38232, 38233, 38235, 38236, 38237, 38497, 38501, 38502, 38503, 38771, 39052]"
56083,"[55553, 55734, 55736, 55909, 55911, 56081, 56252, 56256, 56257, 56423, 56424, 56425, 56590]"
37956,"[37169, 37170, 37695, 37696, 37697, 37698, 37955, 37956, 37957, 37958, 37959, 38219, 38482, 38483, 38484, 38751, 38752]"
25469,"[25070, 25470]"
13010,"[13013, 13243, 13472]"
45741,"[44868, 44869, 45156, 45158, 45445, 45446, 45738, 46033]"
47567,"[46681, 46975, 46977, 46978, 47269, 47271, 47272, 47273, 47274, 47275, 47564, 47565, 47566, 47568, 47569, 47861, 47862, 47865, 48147, 48148, 48149, 48432, 48433, 48434]"
36371,"[35558, 35560, 35829, 35830, 36099, 36100, 36101, 36374, 36638, 36639, 36640, 36644, 36906, 36907, 36908, 37173, 37174]"
41014,[41598]
55911,"[55358, 55359, 55553, 55555, 55734, 55736, 55909, 55911, 56081, 56256, 56257, 56424, 56425]"
2099,"[1861, 1862, 1863, 1938, 1939, 1940, 2016, 2018, 2096, 2184, 2186]"
2108,[]
39579,"[38729, 38731, 39298, 39862, 39863, 40148, 40149]"
8826,"[8523, 8673, 8982, 9137, 9138, 9289, 9290, 9291]"
25268,"[25070, 25470]"
25467,"[25070, 25470]"
41978,"[41395, 41396, 41688, 41979, 41980, 41981, 42272, 42273, 42566, 42567, 42863]"
45203,"[44625, 44913, 44914, 44915, 44916, 44917, 45205, 45206, 45493, 45494, 45495, 45785, 45786, 46081]"
32878,"[33145, 33415, 33416, 33418, 33686, 33687]"
46661,"[46070, 46362, 46363, 46658, 46659, 46660, 46953, 46954, 46955, 46956, 47249, 47250, 47251, 47252, 47253, 47546]"
48714,"[47861, 47862, 48146, 48147, 48148, 48149, 48430, 48431, 48432, 48433, 48434, 48711, 48712, 48714, 48715, 48716, 48997, 49279]"
43152,"[43155, 43441, 43442, 43729, 44017]"
28929,"[28244, 28245, 28471, 28472, 28473, 28700, 28701, 28702, 28703, 28704, 28926, 28930, 28931, 28932, 29154, 29159, 29389, 29632]"
29156,"[28472, 28473, 28700, 28701, 28702, 28703, 28926, 28930, 28931, 28932, 29154, 29159, 29385, 29389, 29391, 29630, 29632, 29634, 29875, 29876]"
58278,"[57954, 57955, 58061, 58062, 58064, 58065, 58168, 58170, 58171, 58173, 58174, 58276, 58277, 58278, 58279, 58280, 58281, 58384, 58386, 58388, 58389, 58494, 58495, 58496, 58497, 58606, 58607]"
35029,"[34481, 34482, 34483, 34484, 34753, 34757, 34758, 34759, 35026, 35030, 35031, 35032, 35301, 35303, 35304, 35305, 35573, 35574, 35577, 35847, 35848]"
57430,"[57427, 57429, 57550, 57551]"
10456,"[10125, 10287, 10288, 10289, 10291, 10455, 10623, 10625, 10626, 10628, 10629, 10800, 10803, 10988]"
1254,[]
1462,[]
6917,"[6627, 6628, 6629, 6723, 6817, 6818, 6821, 6914, 6915, 6919, 7013, 7017, 7018, 7222]"
37753,[]
57880,"[57550, 57551, 58095, 58203, 58204]"
48713,"[47861, 48146, 48147, 48148, 48149, 48430, 48431, 48432, 48433, 48434, 48711, 48712, 48714, 48715, 48716, 48997]"
9209,"[8899, 8900, 9054, 9055, 9057, 9058, 9206, 9207, 9212, 9359, 9360, 9365, 9513, 9514, 9667]"
28031,"[27803, 28255]"
35108,"[34290, 34560, 34561, 34562, 34563, 34564, 34832, 34833, 34834, 34835, 34836, 34837, 34838, 35106, 35107, 35109, 35110, 35111, 35380, 35381, 35382, 35383, 35384, 35654, 35926]"
9517,"[9057, 9058, 9212, 9213, 9365, 9366, 9367, 9514, 9518, 9519, 9667, 9670, 9671, 9672, 9828, 9829, 9830, 9989]"
20682,[20925]
36641,"[35830, 36099, 36100, 36101, 36374, 36638, 36639, 36640, 36644, 36906, 36907, 36908, 37173, 37174, 37176, 37439, 37440]"
11098,"[10914, 11100, 11101, 11503, 11505, 11709, 11710]"
21900,"[22142, 22143, 22144, 22383, 22384, 22623]"
37714,"[36921, 36922, 36923, 37188, 37189, 37452, 37453, 37454, 37714, 37715, 37716, 37974, 37975, 37976, 37977, 37978, 38233, 38235, 38236, 38237, 38501, 38502]"
37432,"[37169, 37170, 37695, 37696, 37955, 37956]"
38737,"[38202, 38464, 38468, 38470, 38734, 38736, 38738, 38739, 39019, 39021]"
35051,"[34504, 34781, 35048, 35049, 35050, 35054, 35321, 35322, 35323, 35595, 35596, 35597, 35598, 35599, 35868, 35869, 35870]"
32879,"[33145, 33416, 33418, 33687]"
10455,"[10125, 10287, 10288, 10289, 10452, 10455, 10622, 10623, 10625, 10626, 10628, 10798, 10800, 10988]"
9121,"[8809, 8963, 8964, 9118, 9119, 9273, 9274, 9276, 9427, 9428, 9430, 9580, 9582]"
61472,"[61353, 61391, 61392, 61511, 61512, 61576]"
34192,"[33379, 33380, 33647, 33648, 33649, 33651, 33918, 33919, 34190, 34191, 34193, 34195, 34463, 34466, 34468, 34736, 34739, 34740]"
37696,"[36904, 37169, 37170, 37171, 37437, 37695, 37696, 37697, 37698, 37699, 37955, 37956, 37957, 37958, 37959, 38219, 38482, 38483, 38484]"
41152,"[40567, 40571, 40857, 40858, 40859, 40860, 40862, 41152, 41153, 41443, 41444, 41735]"
2376,[2480]
58937,"[58606, 58713, 58717, 58823, 58826, 58827, 58828, 58829, 58934, 58936, 58937, 58939, 58940, 59040, 59041, 59043, 59145, 59147, 59148, 59251, 59252]"
46336,[]
45453,[]
46928,[]
46039,[]
46632,[]
45746,[]
46631,[]
45748,[]
46040,[]
45747,[]
46335,[]
45745,[]
45448,"[44580, 44867, 44868, 44869, 45155, 45156, 45158, 45445, 45446, 45738, 46033]"
48432,"[47565, 47566, 47861, 47862, 48146, 48147, 48148, 48149, 48430, 48431, 48432, 48433, 48434, 48711, 48712, 48714, 48715, 48716, 48997]"
35322,"[34504, 34774, 35046, 35047, 35048, 35049, 35050, 35319, 35320, 35321, 35322, 35323, 35592, 35593, 35594, 35595, 35596, 35597, 35598, 35865, 35867, 35868, 35869, 36136, 36137, 36138]"
33648,"[32838, 33108, 33110, 33375, 33376, 33379, 33380, 33645, 33646, 33647, 33648, 33649, 33651, 33916, 33918, 33919, 34190, 34191, 34193, 34463]"
4727,"[4370, 4371, 4372, 4487, 4488, 4489, 4490, 4491, 4605, 4607, 4608, 4609, 4610, 4611, 4725, 4729, 4730, 4842, 4843, 4844, 4845, 4846, 4950, 4951, 4953, 4954, 5058, 5060]"
39121,"[38302, 38304, 38567, 38568, 38569, 38570, 38571, 38836, 38837, 38838, 38839, 38841, 38842, 39118, 39119, 39120, 39121, 39123, 39403, 39404, 39405, 39407, 39689, 39690, 39971, 39973]"
9763,[10240]
39048,"[38229, 38230, 38494, 38495, 38496, 38497, 38763, 38764, 38765, 38766, 38767, 39045, 39048, 39049, 39050, 39328, 39329, 39332, 39613, 39617, 39898]"
39948,[40526]
59566,"[59251, 59252, 59354, 59356, 59357, 59358, 59459, 59460, 59461, 59463, 59464, 59563, 59564, 59565, 59566, 59567, 59568, 59668, 59670, 59671, 59674, 59769, 59770, 59771, 59772, 59773, 59868, 59870]"
58519,"[58407, 58408, 58518, 58627, 58628, 58737, 58849, 58850, 58851]"
12091,"[11467, 11468, 11671, 11672, 11674, 11675, 11878, 11879, 11880, 11881, 11882, 11883, 12088, 12091, 12092, 12093, 12094, 12306, 12308, 12309, 12310, 12311, 12312, 12530, 12532, 12533, 12534, 12756, 12758]"
4953,"[4608, 4609, 4610, 4729, 4730, 4842, 4843, 4844, 4845, 4846, 4848, 4950, 4951, 4953, 4954, 4955, 5058, 5060, 5061, 5062, 5063, 5165, 5166, 5167, 5168, 5272, 5273]"
39342,"[38506, 38775, 38777, 38779, 39056, 39057, 39058, 39059, 39060, 39061, 39062, 39339, 39340, 39341, 39342, 39345, 39623, 39624, 39625, 39626, 39909]"
4423,"[4062, 4301]"
4186,[4062]
4422,"[4061, 4062, 4181, 4301, 4657]"
4305,[4062]
4185,"[4061, 4062]"
4304,"[4061, 4062, 4181, 4301]"
36098,"[35283, 35284, 35554, 35555, 35556, 35558, 35826, 35827, 35828, 35829, 35830, 36095, 36096, 36097, 36099, 36100, 36101, 36637, 36638, 36639, 36640, 36904, 36906]"
36373,"[35560, 35561, 36100, 36101, 36105, 36106, 36374, 36375, 36640, 36644, 36646, 36908, 37176]"
34247,[33435]
23743,"[23523, 23524, 23525, 23740]"
4092,"[3968, 3972, 3974, 4093, 4094, 4095, 4209, 4213, 4214, 4329, 4330, 4333, 4450]"
61064,[61178]
61102,"[61178, 61219]"
45191,"[44611, 45189, 45478, 45479, 45772]"
6205,"[5909, 5910, 6008, 6009, 6107, 6108, 6109, 6110, 6204, 6205, 6206, 6207, 6208, 6300, 6303, 6305, 6396, 6397, 6398, 6493, 6494]"
48406,"[47539, 47540, 47833, 47834, 47835, 47836, 48120, 48121, 48122, 48123, 48403, 48405, 48408, 48409, 48687, 48689, 48690, 48968, 48969, 48971, 49250, 49251, 49252]"
48431,"[47564, 47565, 47566, 47858, 47861, 47862, 48144, 48146, 48147, 48148, 48149, 48430, 48431, 48432, 48433, 48434, 48711, 48712, 48714, 48715, 48716]"
46962,"[46964, 47258, 47260, 47550, 47846]"
25359,[24759]
59042,"[58717, 58826, 58827, 58828, 58829, 58936, 58937, 58939, 58940, 58941, 59040, 59041, 59043, 59045, 59145, 59147, 59148, 59149, 59150, 59251, 59252, 59253, 59254, 59356, 59357, 59358]"
58829,"[58497, 58606, 58607, 58608, 58610, 58717, 58718, 58719, 58720, 58721, 58826, 58827, 58828, 58829, 58831, 58832, 58937, 58939, 58940, 58941, 58942, 58943, 59043, 59045, 59046, 59148, 59149, 59150]"
4728,"[4371, 4372, 4373, 4488, 4489, 4490, 4491, 4607, 4608, 4609, 4610, 4611, 4725, 4729, 4730, 4731, 4842, 4843, 4844, 4845, 4846, 4848, 4951, 4953, 4954, 4955, 5060, 5061]"
20724,"[19989, 20233, 20234, 20235, 20478, 20479, 20480, 20722, 20723, 20724, 20725, 20727, 20966, 20967, 20968, 20969, 20970, 20971, 20972, 21212, 21213, 21214, 21455]"
13925,[]
14155,"[13472, 13701]"
13926,"[13472, 13701]"
13699,"[13243, 13472, 13474, 13701, 13702]"
13698,"[13472, 13701]"
14384,[]
13927,"[13472, 13701, 13702]"
14154,[]
61534,"[61500, 61501]"
61645,[]
61633,[]
28494,[28268]
36196,"[35380, 35381, 35382, 35654, 35926, 35928, 35929, 36193, 36194, 36195, 36197, 36198, 36464, 36465, 36466, 36468, 36469, 36738, 37002, 37004]"
4723,"[4367, 4368, 4484, 4485, 4487, 4601, 4602, 4604, 4605, 4607, 4720, 4721, 4722, 4725, 4837, 4840, 4842, 4843, 4947, 4948, 4950, 5054, 5055, 5056]"
46371,"[46374, 46964, 47258]"
23751,"[23754, 23962, 24164, 24165]"
61134,[61097]
21499,"[20768, 20769, 20770, 21012, 21013, 21016, 21254, 21255, 21258, 21259, 21260, 21497, 21741, 21981, 22223]"
55942,[56289]
35927,"[35109, 35110, 35380, 35381, 35382, 35383, 35384, 35654, 35657, 35658, 35926, 35928, 35929, 35930, 36194, 36195, 36197, 36198, 36465, 36466, 36468, 36469, 36738]"
35604,"[35056, 35328, 35329, 35602, 35876, 36147]"
38480,"[37955, 37956, 38482, 38483, 38750, 38751, 38752, 39031, 39032, 39034, 39315, 39316]"
32842,"[32065, 32066, 32319, 32320, 32321, 32322, 32574, 32575, 32576, 32579, 32580, 32841, 32843, 32844, 32845, 33108, 33110, 33111, 33113, 33114, 33379, 33380, 33382, 33383, 33651]"
33380,"[32575, 32576, 32841, 32843, 33108, 33110, 33111, 33113, 33379, 33380, 33382, 33383, 33647, 33648, 33649, 33651, 33919, 34193]"
13214,"[12532, 12533, 12534, 12756, 12758, 12759, 12760, 12981, 12982, 12983, 12984, 12985, 12986, 12987, 13211, 13212, 13216, 13217, 13441, 13442, 13444, 13670, 13899]"
57773,"[57429, 57551]"
39343,"[38509, 38777, 38779, 38780, 39057, 39058, 39059, 39060, 39061, 39062, 39063, 39340, 39341, 39342, 39345, 39624, 39625, 39626, 39909, 39913, 40199]"
59412,"[59096, 59098, 59201, 59203, 59304, 59305, 59307, 59308, 59309, 59413, 59414, 59518, 59520, 59727, 59728, 59729]"
16246,"[15582, 15583, 15804, 16022, 16024, 16025, 16026, 16028, 16244, 16246, 16248, 16249, 16467, 16468, 16471, 16472, 16696, 16697, 16699, 16700, 16928]"
34237,"[34234, 34781, 34782, 35056]"
40810,"[41104, 41395, 41396]"
57875,"[57658, 57659, 57765, 57766]"
58095,"[58095, 58201, 58203, 58204, 58312, 58313]"
59248,"[58933, 58934, 59036, 59040, 59140, 59145, 59245, 59246, 59251, 59350, 59351, 59354, 59356, 59457, 59459, 59460, 59563, 59564]"
12538,"[11885, 11887, 12095, 12096, 12098, 12312, 12313, 12314, 12315, 12317, 12318, 12535, 12536, 12537, 12538, 12539, 12541, 12760, 12761, 12762, 12764, 12765, 12766, 12987, 12988, 12990, 13219]"
12314,"[11677, 11678, 11679, 11883, 11884, 11885, 11887, 12093, 12094, 12095, 12096, 12098, 12311, 12312, 12313, 12314, 12315, 12317, 12534, 12535, 12536, 12537, 12538, 12539, 12760, 12761, 12762, 12764, 12987, 12988]"
39580,"[38731, 38732, 39298, 39299, 39583, 39862, 39863, 40149]"
32316,"[31562, 31811, 31812, 31813, 32063, 32064, 32065, 32313, 32314, 32316, 32317, 32319, 32573, 32574, 32575, 32576, 32836, 32838, 33108]"
24759,"[24152, 24554, 24555, 24759]"
17360,"[16669, 16897, 17127, 17131, 17132, 17357, 17362, 17363, 17589, 17592, 17593, 17594, 17825, 17827, 17828, 18064, 18065, 18066]"
7015,"[6723, 6817, 6818, 6914, 6915, 6919, 7013, 7017, 7018, 7221, 7222, 7331]"
5021,"[4688, 4689, 4804, 4805, 4806, 4807, 4808, 4911, 4912, 4913, 4914, 4915, 4917, 5018, 5019, 5020, 5023, 5024, 5126, 5130, 5231, 5232, 5337]"
25468,"[25070, 25470]"
30673,"[29949, 29950, 29951, 30430, 30431, 30433, 30670, 30672, 30673, 30912, 30913, 30914, 30917, 31155, 31403]"
3028,"[2653, 2654, 2655, 2776, 2778, 2779, 2900, 2901, 2902, 2903, 2904, 2905, 3026, 3027, 3028, 3029, 3030, 3031, 3149, 3150, 3152, 3153, 3154, 3155, 3273, 3274, 3276, 3277, 3396, 3397, 3398]"
56504,[56669]
58094,"[58095, 58201, 58203, 58204, 58312]"
51752,"[50913, 50914, 51193, 51473, 51475, 51749, 51750, 51751, 51752, 51753, 52296, 52298]"
33160,"[32627, 32889, 32893, 32894]"
47566,"[46681, 46974, 46975, 46977, 46978, 47269, 47271, 47272, 47273, 47274, 47563, 47564, 47565, 47566, 47568, 47569, 47858, 47861, 47862, 48146, 48147, 48148, 48149, 48431, 48432, 48433]"
17018,"[16330, 16331, 16332, 16557, 16558, 16559, 16560, 16561, 16785, 16786, 16787, 16788, 16789, 16791, 17015, 17016, 17017, 17018, 17019, 17020, 17021, 17246, 17247, 17248, 17249, 17250, 17251, 17252, 17479, 17480, 17481, 17482, 17483, 17714, 17715, 17716]"
4490,"[4133, 4134, 4251, 4253, 4254, 4255, 4370, 4371, 4372, 4373, 4374, 4487, 4488, 4489, 4490, 4491, 4493, 4607, 4608, 4609, 4610, 4611, 4729, 4730, 4844, 4845, 4846]"
30433,"[29708, 29709, 29710, 29950, 29951, 29953, 29954, 30194, 30430, 30431, 30433, 30435, 30436, 30672, 30673, 30677, 30678, 30917, 30919]"
47253,"[46955, 46956, 47250, 47251, 47252, 47253, 47546, 47548, 47549, 47550, 47841, 47843, 47844, 47845, 48129, 48130, 48131]"
51194,"[50628, 50629, 50630, 50631, 50910, 50912, 50913, 50914, 51192, 51193, 51473, 51475, 51749, 51750, 51751, 51752, 51753]"
2835,[2480]
2707,[]
2958,[]
2708,[]
2834,[]
58201,"[58095, 58201, 58203, 58204, 58312, 58313]"
39061,"[38509, 38510, 38511, 38777, 38779, 38780, 38781, 38782, 39058, 39059, 39060, 39061, 39062, 39063, 39341, 39342, 39345, 39347, 39626, 39913]"
