,Ni
18065,"[17592, 17593, 17594, 17823, 17825, 17827, 17828, 18062, 18063, 18064, 18065, 18066, 18068, 18303, 18304, 18305, 18306, 18307, 18308, 18309, 18546, 18547, 18548, 18549, 18794]"
18066,"[17362, 17592, 17593, 17594, 17825, 17827, 17828, 17830, 18063, 18064, 18065, 18066, 18068, 18069, 18304, 18305, 18306, 18307, 18308, 18309, 18310, 18547, 18548, 18549, 18794, 18795]"
18067,"[17362, 17363, 17592, 17593, 17594, 17825, 17827, 17828, 17830, 18064, 18065, 18066, 18068, 18069, 18305, 18306, 18307, 18308, 18309, 18310, 18548, 18549, 18794, 18795, 18796]"
18068,"[17362, 17363, 17593, 17594, 17827, 17828, 17830, 17832, 18065, 18066, 18068, 18069, 18306, 18307, 18308, 18309, 18310, 18549, 18553, 18795, 18796]"
18069,"[17363, 17594, 17598, 17827, 17828, 17830, 17832, 18066, 18068, 18069, 18307, 18308, 18309, 18310, 18553, 18796]"
18070,"[17598, 17599, 17828, 17830, 17832, 17834, 18068, 18069, 18308, 18309, 18310, 18553, 18799]"
18084,"[17378, 17610, 17611, 17613, 17844, 17845, 18322]"
18091,"[17385, 17616, 18819]"
18092,"[18819, 18821]"
18093,"[17389, 18821, 18822]"
18094,"[17389, 17390, 18821, 18822, 18823]"
18095,"[17389, 17390, 18822, 18823, 18824]"
18178,"[17463, 17464, 17465, 17696, 17697, 17698, 17699, 17700, 17934, 17935, 17936, 17937, 17939, 17940, 18175, 18176, 18177, 18179, 18180, 18181, 18417, 18419, 18420, 18421, 18422, 18423, 18664, 18665, 18666, 18667, 18908, 18909, 18910]"
18181,"[17466, 17467, 17468, 17699, 17700, 17701, 17702, 17937, 17939, 17940, 17941, 17943, 18179, 18180, 18181, 18183, 18184, 18420, 18421, 18422, 18423, 18424, 18425, 18426, 18666, 18667, 18668, 18669, 18670, 18911, 18912]"
18184,"[17469, 17470, 17471, 17702, 17705, 17706, 17940, 17941, 17943, 17945, 17946, 18181, 18183, 18184, 18185, 18186, 18187, 18423, 18424, 18425, 18426, 18427, 18428, 18429, 18669, 18670, 18671, 18672, 18673, 18914, 18915, 18916]"
18185,"[17470, 17471, 17472, 17705, 17706, 17707, 17941, 17943, 17945, 17946, 17947, 18183, 18184, 18185, 18186, 18187, 18188, 18424, 18425, 18426, 18427, 18428, 18429, 18430, 18670, 18671, 18672, 18673, 18674, 18915, 18916, 18917]"
18186,"[17471, 17472, 17473, 17705, 17706, 17707, 17708, 17943, 17945, 17946, 17947, 17948, 18183, 18184, 18185, 18186, 18187, 18188, 18189, 18425, 18426, 18427, 18428, 18429, 18430, 18431, 18671, 18672, 18673, 18674, 18675, 18916, 18917, 18918]"
18187,"[17472, 17473, 17474, 17705, 17706, 17707, 17708, 17943, 17945, 17946, 17947, 17948, 17949, 18184, 18185, 18186, 18187, 18188, 18189, 18426, 18427, 18428, 18429, 18430, 18431, 18432, 18672, 18673, 18674, 18675, 18676, 18917, 18918]"
18188,"[17473, 17474, 17475, 17706, 17707, 17708, 17710, 17945, 17946, 17947, 17948, 17949, 17950, 18185, 18186, 18187, 18188, 18189, 18427, 18428, 18429, 18430, 18431, 18432, 18433, 18673, 18674, 18675, 18676, 18677, 18918, 18920]"
18193,"[17478, 17479, 17480, 17711, 17712, 17713, 17714, 17715, 17949, 17950, 17952, 17953, 17954, 17955, 18192, 18193, 18194, 18196, 18432, 18433, 18434, 18435, 18436, 18437, 18438, 18678, 18679, 18680, 18681, 18923, 18924]"
18194,"[17479, 17480, 17481, 17712, 17713, 17714, 17715, 17716, 17950, 17952, 17953, 17954, 17955, 17956, 18192, 18193, 18194, 18196, 18197, 18433, 18434, 18435, 18436, 18437, 18438, 18439, 18679, 18680, 18681, 18683, 18924, 18926]"
18196,"[17481, 17482, 17483, 17714, 17715, 17716, 17717, 17718, 17952, 17953, 17954, 17955, 17956, 17958, 18193, 18194, 18196, 18197, 18198, 18199, 18435, 18436, 18437, 18438, 18439, 18440, 18441, 18681, 18683, 18684, 18685, 18926, 18927, 18928]"
18197,"[17482, 17483, 17484, 17715, 17716, 17717, 17718, 17719, 17953, 17954, 17955, 17956, 17958, 17959, 18194, 18196, 18197, 18198, 18199, 18200, 18436, 18437, 18438, 18439, 18440, 18441, 18442, 18683, 18684, 18685, 18686, 18927, 18928, 18929]"
18215,"[17500, 17501, 17733, 17734, 17736, 17737, 17972, 17973, 17974, 17975, 17976, 17977, 18212, 18213, 18214, 18215, 18216, 18454, 18455, 18456, 18457, 18459, 18701, 18945, 18947]"
18216,"[17501, 17503, 17734, 17736, 17737, 17972, 17973, 17974, 17975, 17976, 17977, 17978, 18213, 18214, 18215, 18216, 18219, 18455, 18456, 18457, 18459, 18701, 18705, 18947]"
18217,"[17503, 17504, 17736, 17737, 17739, 17973, 17974, 17975, 17976, 17977, 17978, 18214, 18215, 18216, 18219, 18456, 18457, 18459, 18705, 18706, 18947, 18949]"
18218,"[17503, 17504, 17736, 17737, 17739, 17740, 17974, 17975, 17976, 17977, 17978, 17980, 18215, 18216, 18219, 18457, 18459, 18463, 18705, 18706, 18949, 18950]"
18300,"[17585, 17586, 17587, 17819, 18058, 18059, 18060, 18062, 18299, 18301, 18302, 18303, 18545, 18786]"
18301,"[17586, 17587, 17588, 17819, 17823, 18058, 18059, 18060, 18062, 18063, 18299, 18301, 18302, 18303, 18304, 18545, 18546, 18786, 18790]"
18302,"[17587, 17588, 17589, 17823, 18058, 18059, 18060, 18062, 18063, 18064, 18299, 18301, 18302, 18303, 18304, 18305, 18545, 18546, 18547, 18790]"
18303,"[17588, 17589, 17823, 17825, 18059, 18060, 18062, 18063, 18064, 18065, 18301, 18302, 18303, 18304, 18305, 18306, 18545, 18546, 18547, 18548, 18790, 19035]"
18304,"[17589, 17823, 17825, 18060, 18062, 18063, 18064, 18065, 18066, 18301, 18302, 18303, 18304, 18305, 18306, 18307, 18545, 18546, 18547, 18548, 18549, 18790, 19035, 19036]"
18305,"[17592, 17823, 17825, 17827, 18062, 18063, 18064, 18065, 18066, 18302, 18303, 18304, 18305, 18306, 18307, 18308, 18545, 18546, 18547, 18548, 18549, 18790, 18794, 19035, 19036]"
18306,"[17592, 17593, 17825, 17827, 17828, 18062, 18063, 18064, 18065, 18066, 18068, 18303, 18304, 18305, 18306, 18307, 18308, 18309, 18545, 18546, 18547, 18548, 18549, 18794, 18795, 19036, 19038]"
18307,"[17592, 17593, 17594, 17825, 17827, 17828, 18063, 18064, 18065, 18066, 18068, 18069, 18304, 18305, 18306, 18307, 18308, 18309, 18310, 18546, 18547, 18548, 18549, 18794, 18795, 18796, 19038, 19039]"
18308,"[17593, 17594, 17827, 17828, 17830, 18064, 18065, 18066, 18068, 18069, 18305, 18306, 18307, 18308, 18309, 18310, 18547, 18548, 18549, 18553, 18794, 18795, 18796, 19038, 19039]"
18309,"[17594, 17827, 17828, 17830, 18065, 18066, 18068, 18069, 18306, 18307, 18308, 18309, 18310, 18548, 18549, 18553, 18794, 18795, 18796, 19039]"
18310,"[17828, 17830, 17832, 18066, 18068, 18069, 18307, 18308, 18309, 18310, 18549, 18553, 18795, 18796, 18799]"
18311,"[17598, 17830, 17832, 18068, 18069, 18308, 18309, 18310, 18553, 18796, 18799]"
18312,"[17598, 17599, 17830, 17832, 17834, 18068, 18069, 18309, 18310, 18553, 18799, 19044]"
18313,"[17598, 17599, 17832, 17834, 18069, 18310, 18553, 18799, 19044]"
18333,"[18819, 18821, 18822]"
18334,"[18819, 18821, 18822, 18823, 19066]"
18335,"[18821, 18822, 18823, 18824, 19066, 19067]"
18336,"[18821, 18822, 18823, 18824, 19066, 19067]"
18420,"[17697, 17698, 17699, 17935, 17936, 17937, 17939, 18175, 18176, 18177, 18179, 18180, 18181, 18417, 18419, 18420, 18421, 18422, 18423, 18664, 18665, 18666, 18667, 18668, 18908, 18909, 18910, 18911, 19154, 19155]"
18423,"[17700, 17701, 17702, 17939, 17940, 17941, 18179, 18180, 18181, 18183, 18184, 18420, 18421, 18422, 18423, 18424, 18425, 18426, 18665, 18666, 18667, 18668, 18669, 18670, 18671, 18910, 18911, 18912, 18914]"
18428,"[17705, 17706, 17707, 17943, 17945, 17946, 17947, 18183, 18184, 18185, 18186, 18187, 18188, 18189, 18425, 18426, 18427, 18428, 18429, 18430, 18431, 18670, 18671, 18672, 18673, 18674, 18675, 18676, 18915, 18916, 18917, 18918, 19161]"
18435,"[17712, 17713, 17714, 17950, 17952, 17953, 17954, 18192, 18193, 18194, 18196, 18432, 18433, 18434, 18435, 18436, 18437, 18438, 18677, 18678, 18679, 18680, 18681, 18683, 18922, 18923, 18924, 18926, 19168]"
18439,"[17716, 17717, 17718, 17954, 17955, 17956, 17958, 18194, 18196, 18197, 18198, 18199, 18200, 18436, 18437, 18438, 18439, 18440, 18441, 18442, 18681, 18683, 18684, 18685, 18686, 18687, 18926, 18927, 18928, 18929, 18930, 19172, 19173]"
18457,"[17734, 17736, 17972, 17973, 17974, 17975, 17976, 18212, 18213, 18214, 18215, 18216, 18454, 18455, 18456, 18457, 18459, 18699, 18701, 18705, 18945, 18947, 19192]"
18458,"[17736, 17737, 17973, 17974, 17975, 17976, 17977, 18213, 18214, 18215, 18216, 18219, 18455, 18456, 18457, 18459, 18701, 18705, 18706, 18945, 18947, 18949, 19192]"
18459,"[17736, 17737, 17974, 17975, 17976, 17977, 17978, 18214, 18215, 18216, 18219, 18456, 18457, 18459, 18701, 18705, 18706, 18947, 18949, 18950, 19192, 19194]"
18460,"[17737, 17739, 17975, 17976, 17977, 17978, 18215, 18216, 18219, 18457, 18459, 18463, 18705, 18706, 18947, 18949, 18950, 18951, 19194]"
18461,"[17739, 17740, 17976, 17977, 17978, 17980, 18216, 18219, 18459, 18463, 18464, 18705, 18706, 18709, 18949, 18950, 18951, 19194]"
18542,"[17819, 18058, 18059, 18060, 18299, 18301, 18302, 18303, 18545, 18786, 18790]"
18543,"[18058, 18059, 18060, 18062, 18299, 18301, 18302, 18303, 18304, 18545, 18546, 18786, 18790]"
18544,"[17823, 18059, 18060, 18062, 18063, 18299, 18301, 18302, 18303, 18304, 18305, 18545, 18546, 18547, 18786, 18790, 19035]"
18545,"[17823, 18060, 18062, 18063, 18064, 18301, 18302, 18303, 18304, 18305, 18306, 18545, 18546, 18547, 18548, 18790, 19035, 19036, 19280]"
18546,"[17823, 17825, 18062, 18063, 18064, 18065, 18301, 18302, 18303, 18304, 18305, 18306, 18307, 18545, 18546, 18547, 18548, 18549, 18790, 18794, 19035, 19036, 19280, 19281]"
18547,"[17825, 18062, 18063, 18064, 18065, 18066, 18302, 18303, 18304, 18305, 18306, 18307, 18308, 18545, 18546, 18547, 18548, 18549, 18790, 18794, 18795, 19035, 19036, 19038, 19280, 19281]"
18552,"[17830, 18068, 18069, 18307, 18308, 18309, 18310, 18549, 18553, 18794, 18795, 18796, 18799, 19039, 19286, 19287]"
18553,"[17830, 17832, 18068, 18069, 18308, 18309, 18310, 18553, 18795, 18796, 18799, 19044, 19286, 19287]"
18554,"[17832, 18069, 18309, 18310, 18553, 18796, 18799, 19044, 19287]"
18555,"[17832, 17834, 18310, 18553, 18799, 19044, 19290]"
18575,"[18819, 18821, 18822, 18823, 19066]"
18576,"[18819, 18821, 18822, 18823, 18824, 19066, 19067]"
18577,"[18819, 18821, 18822, 18823, 18824, 19066, 19067]"
18578,"[18821, 18822, 18823, 18824, 19066, 19067]"
18665,"[17936, 17937, 18176, 18177, 18179, 18180, 18417, 18419, 18420, 18421, 18422, 18423, 18664, 18665, 18666, 18667, 18668, 18908, 18909, 18910, 18911, 18912, 19154, 19155, 19399, 19400]"
18666,"[17937, 17939, 18177, 18179, 18180, 18181, 18419, 18420, 18421, 18422, 18423, 18424, 18664, 18665, 18666, 18667, 18668, 18669, 18908, 18909, 18910, 18911, 18912, 19154, 19155, 19400]"
18667,"[17939, 17940, 18179, 18180, 18181, 18419, 18420, 18421, 18422, 18423, 18424, 18425, 18664, 18665, 18666, 18667, 18668, 18669, 18670, 18908, 18909, 18910, 18911, 18912, 18914, 19154, 19155]"
18668,"[17939, 17940, 17941, 18179, 18180, 18181, 18183, 18420, 18421, 18422, 18423, 18424, 18425, 18426, 18665, 18666, 18667, 18668, 18669, 18670, 18671, 18909, 18910, 18911, 18912, 18914, 18915, 19155]"
18683,"[17954, 17955, 17956, 18194, 18196, 18197, 18198, 18435, 18436, 18437, 18438, 18439, 18440, 18441, 18680, 18681, 18683, 18684, 18685, 18686, 18924, 18926, 18927, 18928, 18929, 18930, 19172, 19173, 19417, 19418, 19419]"
18703,"[17974, 17975, 17976, 18214, 18215, 18216, 18455, 18456, 18457, 18459, 18701, 18705, 18706, 18945, 18947, 18949, 18950, 19192, 19194, 19438]"
18704,"[17975, 17976, 17977, 18215, 18216, 18219, 18456, 18457, 18459, 18701, 18705, 18706, 18945, 18947, 18949, 18950, 18951, 19192, 19194, 19438, 19440]"
18705,"[17976, 17977, 17978, 18216, 18219, 18457, 18459, 18463, 18705, 18706, 18947, 18949, 18950, 18951, 19192, 19194, 19440]"
18706,"[17977, 17978, 18219, 18459, 18463, 18464, 18705, 18706, 18709, 18947, 18949, 18950, 18951, 18953, 19194, 19197, 19440]"
18789,"[18060, 18062, 18301, 18302, 18303, 18304, 18545, 18546, 18547, 18786, 18790, 19035, 19036, 19280]"
18790,"[18062, 18063, 18301, 18302, 18303, 18304, 18305, 18545, 18546, 18547, 18548, 18790, 19035, 19036, 19280, 19281, 19526]"
18797,"[18068, 18069, 18308, 18309, 18310, 18549, 18553, 18794, 18795, 18796, 18799, 19038, 19039, 19044, 19284, 19286, 19287, 19531, 19532, 19533]"
18798,"[18069, 18309, 18310, 18553, 18795, 18796, 18799, 19039, 19044, 19286, 19287, 19532, 19533, 19534]"
18799,"[18310, 18553, 18796, 18799, 19044, 19286, 19287, 19290, 19533, 19534, 19535]"
18800,"[18553, 18799, 19044, 19287, 19290, 19291, 19534, 19535, 19536]"
18801,"[18553, 18799, 19044, 19290, 19291, 19535, 19536, 19537]"
18820,"[18819, 18821, 18822, 18823, 19066, 19067, 19556]"
18821,"[18819, 18821, 18822, 18823, 18824, 19066, 19067, 19556]"
18822,"[18819, 18821, 18822, 18823, 18824, 19066, 19067, 19556]"
18823,"[18821, 18822, 18823, 18824, 19066, 19067]"
18824,"[18821, 18822, 18823, 18824, 19066, 19067]"
18909,"[18177, 18179, 18419, 18420, 18421, 18422, 18664, 18665, 18666, 18667, 18668, 18908, 18909, 18910, 18911, 18912, 19154, 19155, 19398, 19399, 19400, 19646, 19647]"
18910,"[18179, 18180, 18419, 18420, 18421, 18422, 18423, 18664, 18665, 18666, 18667, 18668, 18669, 18908, 18909, 18910, 18911, 18912, 19154, 19155, 19399, 19400, 19647]"
18911,"[18179, 18180, 18181, 18420, 18421, 18422, 18423, 18424, 18664, 18665, 18666, 18667, 18668, 18669, 18670, 18908, 18909, 18910, 18911, 18912, 18914, 19154, 19155, 19400]"
18912,"[18180, 18181, 18421, 18422, 18423, 18424, 18425, 18665, 18666, 18667, 18668, 18669, 18670, 18671, 18909, 18910, 18911, 18912, 18914, 18915, 19154, 19155, 19160]"
18927,"[18196, 18197, 18436, 18437, 18438, 18439, 18440, 18680, 18681, 18683, 18684, 18685, 18686, 18924, 18926, 18927, 18928, 18929, 18930, 19172, 19173, 19175, 19416, 19417, 19418, 19419, 19420, 19664, 19665]"
18948,"[18216, 18457, 18459, 18701, 18705, 18706, 18945, 18947, 18949, 18950, 18951, 19192, 19194, 19438, 19440, 19685, 19686, 19687]"
18949,"[18219, 18459, 18705, 18706, 18947, 18949, 18950, 18951, 19192, 19194, 19197, 19438, 19440, 19686, 19687]"
18950,"[18219, 18459, 18463, 18705, 18706, 18709, 18947, 18949, 18950, 18951, 18953, 19192, 19194, 19197, 19198, 19440, 19443, 19687]"
18959,"[18471, 18712, 18717, 18956, 18957, 18958, 19202, 19448, 19449, 19452]"
19042,"[18310, 18553, 18795, 18796, 18799, 19039, 19044, 19284, 19286, 19287, 19290, 19531, 19532, 19533, 19534, 19535, 19779, 19780, 19781]"
19043,"[18553, 18796, 18799, 19044, 19286, 19287, 19290, 19291, 19532, 19533, 19534, 19535, 19536, 19780, 19781, 19782]"
19044,"[18553, 18799, 19044, 19286, 19287, 19290, 19291, 19533, 19534, 19535, 19536, 19537, 19781, 19782, 19783]"
19045,"[18799, 19044, 19287, 19290, 19291, 19293, 19534, 19535, 19536, 19537, 19538, 19782, 19783]"
19065,"[18819, 18821, 18822, 18823, 18824, 19066, 19067, 19556]"
19066,"[18819, 18821, 18822, 18823, 18824, 19066, 19067, 19556]"
19067,"[18821, 18822, 18823, 18824, 19066, 19067, 19556]"
19068,"[18821, 18822, 18823, 18824, 19066, 19067]"
19154,"[18419, 18420, 18421, 18664, 18665, 18666, 18667, 18908, 18909, 18910, 18911, 18912, 19154, 19155, 19397, 19398, 19399, 19400, 19645, 19646, 19647, 19892]"
19155,"[18420, 18421, 18422, 18664, 18665, 18666, 18667, 18668, 18908, 18909, 18910, 18911, 18912, 19154, 19155, 19398, 19399, 19400, 19646, 19647]"
19156,"[18421, 18422, 18423, 18665, 18666, 18667, 18668, 18669, 18908, 18909, 18910, 18911, 18912, 18914, 19154, 19155, 19399, 19400, 19647]"
19157,"[18422, 18423, 18424, 18666, 18667, 18668, 18669, 18670, 18909, 18910, 18911, 18912, 18914, 18915, 19154, 19155, 19160, 19400]"
19193,"[18459, 18705, 18706, 18945, 18947, 18949, 18950, 18951, 19192, 19194, 19438, 19440, 19685, 19686, 19687, 19932, 19933]"
19194,"[18459, 18705, 18706, 18947, 18949, 18950, 18951, 19192, 19194, 19197, 19438, 19440, 19443, 19685, 19686, 19687, 19932, 19933, 19934]"
19195,"[18705, 18706, 18947, 18949, 18950, 18951, 18953, 19192, 19194, 19197, 19198, 19438, 19440, 19443, 19444, 19686, 19687, 19933, 19934, 19935]"
19204,"[18471, 18717, 18956, 18957, 18958, 19202, 19447, 19448, 19449, 19452, 19695, 19942]"
19288,"[18553, 18799, 19044, 19286, 19287, 19290, 19291, 19531, 19532, 19533, 19534, 19535, 19536, 19537, 19779, 19780, 19781, 19782, 19783, 20026, 20028]"
19289,"[18799, 19044, 19286, 19287, 19290, 19291, 19532, 19533, 19534, 19535, 19536, 19537, 19538, 19780, 19781, 19782, 19783, 20028]"
19309,"[18819, 18821, 18822, 19066, 19067, 19556]"
19310,"[18819, 18821, 18822, 18823, 19066, 19067, 19556, 20050]"
19311,"[18821, 18822, 18823, 18824, 19066, 19067, 19556, 20050]"
19312,"[18821, 18822, 18823, 18824, 19066, 19067, 19556, 20050]"
19313,"[18822, 18823, 18824, 19066, 19067, 19556]"
19399,"[18664, 18665, 18908, 18909, 18910, 19154, 19155, 19397, 19398, 19399, 19400, 19645, 19646, 19647, 19892]"
19400,"[18664, 18665, 18666, 18908, 18909, 18910, 18911, 19154, 19155, 19397, 19398, 19399, 19400, 19645, 19646, 19647, 19892]"
19401,"[18665, 18666, 18667, 18908, 18909, 18910, 18911, 18912, 19154, 19155, 19398, 19399, 19400, 19645, 19646, 19647, 19892]"
19402,"[18666, 18667, 18668, 18909, 18910, 18911, 18912, 19154, 19155, 19399, 19400, 19646, 19647]"
19403,"[18667, 18668, 18669, 18910, 18911, 18912, 18914, 19154, 19155, 19160, 19400, 19647]"
19439,"[18705, 18947, 18949, 18950, 19192, 19194, 19438, 19440, 19685, 19686, 19687, 19930, 19932, 19933, 19934, 20177, 20178]"
19440,"[18705, 18706, 18947, 18949, 18950, 18951, 19192, 19194, 19197, 19438, 19440, 19443, 19685, 19686, 19687, 19932, 19933, 19934, 19935, 20177, 20178]"
19555,"[18819, 18821, 19066, 19556, 20050]"
19556,"[18821, 18822, 19066, 19067, 19556, 20050]"
19557,"[18821, 18822, 18823, 19066, 19067, 19556, 20050]"
19558,"[18822, 18823, 18824, 19066, 19067, 19556, 20050]"
19644,"[19397, 19398, 19399, 19400, 19645, 19646, 19647, 19892, 20135]"
19645,"[18908, 19154, 19397, 19398, 19399, 19400, 19645, 19646, 19647, 19892, 20135]"
19646,"[18908, 18909, 19154, 19155, 19397, 19398, 19399, 19400, 19645, 19646, 19647, 19892, 20135]"
19647,"[18908, 18909, 18910, 19154, 19155, 19397, 19398, 19399, 19400, 19645, 19646, 19647, 19892]"
19648,"[18909, 18910, 18911, 19154, 19155, 19398, 19399, 19400, 19645, 19646, 19647, 19892]"
19649,"[18910, 18911, 18912, 19154, 19155, 19399, 19400, 19646, 19647, 19892]"
19650,"[18911, 18912, 19155, 19400, 19647]"
19666,"[18927, 18928, 18929, 19172, 19173, 19175, 19416, 19417, 19418, 19419, 19420, 19422, 19663, 19664, 19665, 19667, 19909, 19910, 19911, 19912, 19913, 19914, 19915, 20155, 20156, 20157, 20158, 20401, 20402, 20403]"
19684,"[18945, 18947, 19192, 19434, 19435, 19438, 19440, 19682, 19685, 19686, 19687, 19930, 19932, 19933, 20175, 20177, 20420]"
19686,"[18947, 18949, 19192, 19194, 19438, 19440, 19685, 19686, 19687, 19930, 19932, 19933, 19934, 19935, 20175, 20177, 20178]"
19687,"[18949, 18950, 19192, 19194, 19438, 19440, 19443, 19685, 19686, 19687, 19930, 19932, 19933, 19934, 19935, 20177, 20178]"
19788,"[19049, 19050, 19293, 19294, 19538, 19539, 19785, 20032, 20035, 20036, 20277, 20278, 20279, 20280, 20281, 20523, 20525]"
19789,"[19050, 19294, 19539, 20032, 20035, 20036, 20038, 20278, 20279, 20280, 20281, 20282, 20525, 20526]"
19790,"[19793, 20035, 20036, 20038, 20039, 20279, 20280, 20281, 20282, 20283, 20525, 20526, 20527]"
19802,"[19556, 20050]"
19803,"[19066, 19556, 20050]"
19804,"[19066, 19067, 19556, 20050]"
19805,"[19066, 19067, 19556, 20050]"
19806,"[19067, 19556, 20050]"
19882,"[19879, 19880, 19881, 19882, 20124, 20127, 20130, 20374]"
19883,"[19880, 19881, 19882, 20127, 20130, 20131, 20374, 20375]"
19884,"[19881, 19882, 20127, 20130, 20131, 20132, 20374, 20375, 20376]"
19885,"[19882, 20127, 20130, 20131, 20132, 20374, 20375, 20376]"
19886,"[20130, 20131, 20132, 20374, 20375, 20376]"
19887,"[20130, 20131, 20132, 20135, 20375, 20376]"
19888,"[19397, 19645, 20130, 20131, 20132, 20135, 20376]"
19889,"[19397, 19398, 19645, 19646, 19892, 20131, 20132, 20135]"
19890,"[19397, 19398, 19399, 19645, 19646, 19647, 19892, 20132, 20135]"
19891,"[19397, 19398, 19399, 19400, 19645, 19646, 19647, 19892, 20135]"
19892,"[19154, 19397, 19398, 19399, 19400, 19645, 19646, 19647, 19892, 20135]"
19893,"[19154, 19155, 19398, 19399, 19400, 19645, 19646, 19647, 19892, 20135]"
19894,"[19154, 19155, 19399, 19400, 19645, 19646, 19647, 19892]"
19895,"[19155, 19400, 19646, 19647, 19892]"
19930,"[19192, 19435, 19438, 19682, 19685, 19686, 19687, 19930, 19932, 19933, 20175, 20177, 20178, 20418, 20420, 20666]"
19931,"[19192, 19438, 19440, 19682, 19685, 19686, 19687, 19930, 19932, 19933, 19934, 20175, 20177, 20178, 20420, 20666]"
20034,"[19294, 19539, 19785, 20032, 20035, 20036, 20276, 20277, 20278, 20279, 20280, 20281, 20282, 20522, 20523, 20525, 20526, 20769, 20770, 20771]"
20035,"[20032, 20035, 20036, 20038, 20277, 20278, 20279, 20280, 20281, 20282, 20283, 20523, 20525, 20526, 20527, 20770, 20771, 20772]"
20036,"[19793, 20035, 20036, 20038, 20039, 20278, 20279, 20280, 20281, 20282, 20283, 20525, 20526, 20527, 20528, 20771, 20772, 20773]"
20037,"[19793, 20035, 20036, 20038, 20039, 20279, 20280, 20281, 20282, 20283, 20525, 20526, 20527, 20528, 20529, 20772, 20773, 20774]"
20048,"[19556, 20050]"
20049,"[19556, 20050]"
20050,"[19556, 20050]"
